chrom,window_start,variant_count,chrom_label,chrom_length,window_end,window_mid,window_width,window_size,variants_per_mb,window_size_label
scaffold_11,9500001,346,Chr11,19266831,10000000,9750000.5,500000,500000,692,500 kb
scaffold_11,10000001,261,Chr11,19266831,10500000,10250000.5,500000,500000,522,500 kb
scaffold_11,10500001,260,Chr11,19266831,11000000,10750000.5,500000,500000,520,500 kb
scaffold_11,11000001,219,Chr11,19266831,11500000,11250000.5,500000,500000,438,500 kb
scaffold_11,11500001,470,Chr11,19266831,12000000,11750000.5,500000,500000,940,500 kb
scaffold_11,12000001,413,Chr11,19266831,12500000,12250000.5,500000,500000,826,500 kb
scaffold_11,12500001,378,Chr11,19266831,13000000,12750000.5,500000,500000,756,500 kb
scaffold_11,13000001,351,Chr11,19266831,13500000,13250000.5,500000,500000,702,500 kb
scaffold_11,13500001,483,Chr11,19266831,14000000,13750000.5,500000,500000,966,500 kb
scaffold_11,14000001,378,Chr11,19266831,14500000,14250000.5,500000,500000,756,500 kb
scaffold_11,14500001,376,Chr11,19266831,15000000,14750000.5,500000,500000,752,500 kb
scaffold_11,15000001,319,Chr11,19266831,15500000,15250000.5,500000,500000,638,500 kb
scaffold_11,15500001,457,Chr11,19266831,16000000,15750000.5,500000,500000,914,500 kb
scaffold_11,16000001,436,Chr11,19266831,16500000,16250000.5,500000,500000,872,500 kb
scaffold_11,16500001,453,Chr11,19266831,17000000,16750000.5,500000,500000,906,500 kb
scaffold_11,17000001,468,Chr11,19266831,17500000,17250000.5,500000,500000,936,500 kb
scaffold_11,17500001,599,Chr11,19266831,18000000,17750000.5,500000,500000,1198,500 kb
scaffold_11,18000001,552,Chr11,19266831,18500000,18250000.5,500000,500000,1104,500 kb
scaffold_11,18500001,471,Chr11,19266831,19000000,18750000.5,500000,500000,942,500 kb
scaffold_11,19000001,108,Chr11,19266831,19266831,19133416,266831,500000,404.7505724597217,500 kb
scaffold_12,1,402,Chr12,17831046,500000,250000.5,500000,500000,804,500 kb
scaffold_12,500001,392,Chr12,17831046,1000000,750000.5,500000,500000,784,500 kb
scaffold_12,1000001,417,Chr12,17831046,1500000,1250000.5,500000,500000,834,500 kb
scaffold_12,1500001,544,Chr12,17831046,2000000,1750000.5,500000,500000,1088,500 kb
scaffold_12,2000001,184,Chr12,17831046,2500000,2250000.5,500000,500000,368,500 kb
scaffold_12,2500001,297,Chr12,17831046,3000000,2750000.5,500000,500000,594,500 kb
scaffold_12,3000001,422,Chr12,17831046,3500000,3250000.5,500000,500000,844,500 kb
scaffold_12,3500001,421,Chr12,17831046,4000000,3750000.5,500000,500000,842,500 kb
scaffold_12,4000001,405,Chr12,17831046,4500000,4250000.5,500000,500000,810,500 kb
scaffold_12,4500001,565,Chr12,17831046,5000000,4750000.5,500000,500000,1130,500 kb
scaffold_12,5000001,352,Chr12,17831046,5500000,5250000.5,500000,500000,704,500 kb
scaffold_12,5500001,289,Chr12,17831046,6000000,5750000.5,500000,500000,578,500 kb
scaffold_12,6000001,388,Chr12,17831046,6500000,6250000.5,500000,500000,776,500 kb
scaffold_12,6500001,399,Chr12,17831046,7000000,6750000.5,500000,500000,798,500 kb
scaffold_12,7000001,374,Chr12,17831046,7500000,7250000.5,500000,500000,748,500 kb
scaffold_12,7500001,438,Chr12,17831046,8000000,7750000.5,500000,500000,876,500 kb
scaffold_12,8000001,340,Chr12,17831046,8500000,8250000.5,500000,500000,680,500 kb
scaffold_12,8500001,345,Chr12,17831046,9000000,8750000.5,500000,500000,690,500 kb
scaffold_12,9000001,333,Chr12,17831046,9500000,9250000.5,500000,500000,666,500 kb
scaffold_12,9500001,286,Chr12,17831046,10000000,9750000.5,500000,500000,572,500 kb
scaffold_12,10000001,249,Chr12,17831046,10500000,10250000.5,500000,500000,498,500 kb
scaffold_12,10500001,364,Chr12,17831046,11000000,10750000.5,500000,500000,728,500 kb
scaffold_12,11000001,247,Chr12,17831046,11500000,11250000.5,500000,500000,494,500 kb
scaffold_12,11500001,265,Chr12,17831046,12000000,11750000.5,500000,500000,530,500 kb
scaffold_12,12000001,252,Chr12,17831046,12500000,12250000.5,500000,500000,504,500 kb
scaffold_12,12500001,128,Chr12,17831046,13000000,12750000.5,500000,500000,256,500 kb
scaffold_12,13000001,168,Chr12,17831046,13500000,13250000.5,500000,500000,336,500 kb
scaffold_12,13500001,160,Chr12,17831046,14000000,13750000.5,500000,500000,320,500 kb
scaffold_12,14000001,149,Chr12,17831046,14500000,14250000.5,500000,500000,298,500 kb
scaffold_12,14500001,185,Chr12,17831046,15000000,14750000.5,500000,500000,370,500 kb
scaffold_12,15000001,179,Chr12,17831046,15500000,15250000.5,500000,500000,358,500 kb
scaffold_12,15500001,171,Chr12,17831046,16000000,15750000.5,500000,500000,342,500 kb
scaffold_12,16000001,121,Chr12,17831046,16500000,16250000.5,500000,500000,242,500 kb
scaffold_12,16500001,190,Chr12,17831046,17000000,16750000.5,500000,500000,380,500 kb
scaffold_12,17000001,155,Chr12,17831046,17500000,17250000.5,500000,500000,310,500 kb
scaffold_12,17500001,57,Chr12,17831046,17831046,17665523.5,331046,500000,172.18150951831467,500 kb
scaffold_13,1,100,Chr13,15012242,500000,250000.5,500000,500000,200,500 kb
scaffold_13,500001,432,Chr13,15012242,1000000,750000.5,500000,500000,864,500 kb
scaffold_13,1000001,282,Chr13,15012242,1500000,1250000.5,500000,500000,564,500 kb
scaffold_13,1500001,271,Chr13,15012242,2000000,1750000.5,500000,500000,542,500 kb
scaffold_13,2000001,351,Chr13,15012242,2500000,2250000.5,500000,500000,702,500 kb
scaffold_13,2500001,359,Chr13,15012242,3000000,2750000.5,500000,500000,718,500 kb
scaffold_13,3000001,335,Chr13,15012242,3500000,3250000.5,500000,500000,670,500 kb
scaffold_13,3500001,468,Chr13,15012242,4000000,3750000.5,500000,500000,936,500 kb
scaffold_13,4000001,257,Chr13,15012242,4500000,4250000.5,500000,500000,514,500 kb
scaffold_13,4500001,213,Chr13,15012242,5000000,4750000.5,500000,500000,426,500 kb
scaffold_13,5000001,379,Chr13,15012242,5500000,5250000.5,500000,500000,758,500 kb
scaffold_13,5500001,323,Chr13,15012242,6000000,5750000.5,500000,500000,646,500 kb
scaffold_13,6000001,364,Chr13,15012242,6500000,6250000.5,500000,500000,728,500 kb
scaffold_13,6500001,343,Chr13,15012242,7000000,6750000.5,500000,500000,686,500 kb
scaffold_13,7000001,316,Chr13,15012242,7500000,7250000.5,500000,500000,632,500 kb
scaffold_13,7500001,487,Chr13,15012242,8000000,7750000.5,500000,500000,974,500 kb
scaffold_13,8000001,347,Chr13,15012242,8500000,8250000.5,500000,500000,694,500 kb
scaffold_13,8500001,171,Chr13,15012242,9000000,8750000.5,500000,500000,342,500 kb
scaffold_13,9000001,289,Chr13,15012242,9500000,9250000.5,500000,500000,578,500 kb
scaffold_13,9500001,440,Chr13,15012242,10000000,9750000.5,500000,500000,880,500 kb
scaffold_13,10000001,408,Chr13,15012242,10500000,10250000.5,500000,500000,816,500 kb
scaffold_13,10500001,426,Chr13,15012242,11000000,10750000.5,500000,500000,852,500 kb
scaffold_13,11000001,523,Chr13,15012242,11500000,11250000.5,500000,500000,1046,500 kb
scaffold_13,11500001,488,Chr13,15012242,12000000,11750000.5,500000,500000,976,500 kb
scaffold_13,12000001,480,Chr13,15012242,12500000,12250000.5,500000,500000,960,500 kb
scaffold_13,12500001,562,Chr13,15012242,13000000,12750000.5,500000,500000,1124,500 kb
scaffold_13,13000001,493,Chr13,15012242,13500000,13250000.5,500000,500000,986,500 kb
scaffold_13,13500001,554,Chr13,15012242,14000000,13750000.5,500000,500000,1108,500 kb
scaffold_13,14000001,365,Chr13,15012242,14500000,14250000.5,500000,500000,730,500 kb
scaffold_13,14500001,248,Chr13,15012242,15000000,14750000.5,500000,500000,496,500 kb
scaffold_14,1,129,Chr14,9100013,500000,250000.5,500000,500000,258,500 kb
scaffold_14,500001,89,Chr14,9100013,1000000,750000.5,500000,500000,178,500 kb
scaffold_14,1000001,90,Chr14,9100013,1500000,1250000.5,500000,500000,180,500 kb
scaffold_14,1500001,87,Chr14,9100013,2000000,1750000.5,500000,500000,174,500 kb
scaffold_14,2000001,97,Chr14,9100013,2500000,2250000.5,500000,500000,194,500 kb
scaffold_14,2500001,109,Chr14,9100013,3000000,2750000.5,500000,500000,218,500 kb
scaffold_14,3000001,97,Chr14,9100013,3500000,3250000.5,500000,500000,194,500 kb
scaffold_14,3500001,130,Chr14,9100013,4000000,3750000.5,500000,500000,260,500 kb
scaffold_14,4000001,119,Chr14,9100013,4500000,4250000.5,500000,500000,238,500 kb
scaffold_14,4500001,150,Chr14,9100013,5000000,4750000.5,500000,500000,300,500 kb
scaffold_14,5000001,106,Chr14,9100013,5500000,5250000.5,500000,500000,212,500 kb
scaffold_14,5500001,83,Chr14,9100013,6000000,5750000.5,500000,500000,166,500 kb
scaffold_14,6000001,110,Chr14,9100013,6500000,6250000.5,500000,500000,220,500 kb
scaffold_14,6500001,47,Chr14,9100013,7000000,6750000.5,500000,500000,94,500 kb
scaffold_14,7000001,111,Chr14,9100013,7500000,7250000.5,500000,500000,222,500 kb
scaffold_14,7500001,93,Chr14,9100013,8000000,7750000.5,500000,500000,186,500 kb
scaffold_14,8000001,118,Chr14,9100013,8500000,8250000.5,500000,500000,236,500 kb
scaffold_14,8500001,97,Chr14,9100013,9000000,8750000.5,500000,500000,194,500 kb
scaffold_14,9000001,7,Chr14,9100013,9100013,9050007,100013,500000,69.99090118284623,500 kb
scaffold_15,1,5,Chr15,6213574,500000,250000.5,500000,500000,10,500 kb
scaffold_15,500001,82,Chr15,6213574,1000000,750000.5,500000,500000,164,500 kb
scaffold_15,1000001,76,Chr15,6213574,1500000,1250000.5,500000,500000,152,500 kb
scaffold_15,1500001,87,Chr15,6213574,2000000,1750000.5,500000,500000,174,500 kb
scaffold_15,2000001,71,Chr15,6213574,2500000,2250000.5,500000,500000,142,500 kb
scaffold_15,2500001,70,Chr15,6213574,3000000,2750000.5,500000,500000,140,500 kb
scaffold_15,3000001,57,Chr15,6213574,3500000,3250000.5,500000,500000,114,500 kb
scaffold_15,3500001,72,Chr15,6213574,4000000,3750000.5,500000,500000,144,500 kb
scaffold_15,4000001,90,Chr15,6213574,4500000,4250000.5,500000,500000,180,500 kb
scaffold_15,4500001,82,Chr15,6213574,5000000,4750000.5,500000,500000,164,500 kb
scaffold_15,5000001,69,Chr15,6213574,5500000,5250000.5,500000,500000,138,500 kb
scaffold_15,5500001,50,Chr15,6213574,6000000,5750000.5,500000,500000,100,500 kb
scaffold_15,6000001,11,Chr15,6213574,6213574,6106787.5,213574,500000,51.50439660258271,500 kb
scaffold_16,1,123,Chr16,2846023,500000,250000.5,500000,500000,246,500 kb
scaffold_16,500001,260,Chr16,2846023,1000000,750000.5,500000,500000,520,500 kb
scaffold_16,1000001,270,Chr16,2846023,1500000,1250000.5,500000,500000,540,500 kb
scaffold_16,1500001,341,Chr16,2846023,2000000,1750000.5,500000,500000,682,500 kb
scaffold_16,2000001,287,Chr16,2846023,2500000,2250000.5,500000,500000,574,500 kb
scaffold_16,2500001,95,Chr16,2846023,2846023,2673012,346023,500000,274.54822367299283,500 kb
scaffold_17,1,50,Chr17,2695941,500000,250000.5,500000,500000,100,500 kb
scaffold_17,500001,116,Chr17,2695941,1000000,750000.5,500000,500000,232,500 kb
scaffold_17,1000001,100,Chr17,2695941,1500000,1250000.5,500000,500000,200,500 kb
scaffold_17,1500001,63,Chr17,2695941,2000000,1750000.5,500000,500000,126,500 kb
scaffold_17,2000001,65,Chr17,2695941,2500000,2250000.5,500000,500000,130,500 kb
scaffold_17,2500001,17,Chr17,2695941,2695941,2597971,195941,500000,86.76081065218611,500 kb
scaffold_18,1,81,Chr18,1965232,500000,250000.5,500000,500000,162,500 kb
scaffold_18,500001,83,Chr18,1965232,1000000,750000.5,500000,500000,166,500 kb
scaffold_18,1000001,52,Chr18,1965232,1500000,1250000.5,500000,500000,104,500 kb
scaffold_18,1500001,39,Chr18,1965232,1965232,1732616.5,465232,500000,83.82914330914468,500 kb
scaffold_13,15000001,0,Chr13,15012242,15012242,15006121.5,12242,500000,0,500 kb
